00001 ,0.04111406,0.9117647,0.0786802
00002 ,0.004464286,0.42857143,0.008836525
00003 ,0.044692736,0.9302326,0.08528784
00004 ,0.017156864,0.7777778,0.033573143
00005 ,0.13079019,0.36641222,0.19277109
00006 ,0.025191676,0.9583333,0.049092848
00007 ,0.026996626,0.85714287,0.0523446
00008 ,0.021367522,0.90909094,0.04175365
00009 ,0.014900662,0.9,0.02931596
00010 ,0.034768213,0.84,0.066772655
00011 ,0.050847456,0.8181818,0.09574468
00012 ,0.006984866,0.85714287,0.013856812
00013 ,0.018324608,0.29166666,0.03448276
00014 ,0.043818466,0.5090909,0.08069164
00015 ,0.07853403,0.28846154,0.12345679
00016 ,0.17224881,0.6,0.267658
00017 ,0.061157025,0.6727273,0.1121212
00018 ,0.037128713,0.71428573,0.07058824
00019 ,0.021505376,0.72727275,0.041775458
00020 ,0.05735294,0.84782606,0.10743802
00021 ,0.035476718,0.64,0.06722689
00022 ,0.08027523,0.5,0.13833992
00023 ,0.024213076,0.5714286,0.046457607
00024 ,0.028846154,0.38709676,0.05369128
00025 ,0.0591716,0.78431374,0.11004126
00026 ,0.02617801,0.3030303,0.04819277
00027 ,0.010256411,0.72727275,0.02022756
00028 ,0.059490085,0.8235294,0.110964336
00029 ,0.047682118,0.8181818,0.090112634
00030 ,0.014040561,0.5294118,0.027355623
00031 ,0.06858407,0.5344828,0.12156863
00032 ,0.02617801,0.33333334,0.048543688
00033 ,0.22488038,0.8245614,0.35338345
00034 ,0.044594593,0.84615386,0.084724
00035 ,0.011,0.78571427,0.021696253
00036 ,0.011056511,1.0,0.021871202
00037 ,0.15076336,0.8061224,0.2540193
00038 ,0.052301254,0.4716981,0.09416196
00039 ,0.198939,0.46296296,0.27829313
00040 ,0.1275395,0.77397263,0.21899223
00041 ,0.015544041,0.8,0.030495552
00042 ,0.061571125,0.61702126,0.11196911
00043 ,0.16322315,0.8061224,0.27147767
00044 ,0.15096618,0.89285713,0.25826445
00045 ,0.020053476,0.75,0.0390625
00046 ,0.016064256,0.6666667,0.03137255
00047 ,0.05635246,0.9166667,0.106177606
00048 ,0.030371204,0.9,0.05875952
00049 ,0.041666668,0.7222222,0.07878788
00050 ,0.028037382,0.84,0.054263566
00051 ,0.22,0.9128631,0.3545528
00052 ,0.004347826,1.0,0.008658009
00053 ,0.044289045,0.82608694,0.084070794
00054 ,0.07637656,0.6935484,0.1376
00055 ,0.021857923,0.5,0.041884817
00056 ,0.023489933,0.4375,0.044585988
00057 ,0.08939709,0.84313726,0.16165413
00058 ,0.08638743,0.34736842,0.13836478
00059 ,0.12590799,0.7172414,0.21421215
00060 ,0.015706806,0.1764706,0.028846152
00061 ,0.090073526,0.7,0.15960912
00062 ,0.18355641,0.6666667,0.2878561
00063 ,0.041884817,0.41025642,0.0760095
00064 ,0.057428215,0.92,0.10810811
00065 ,0.13229571,0.7234042,0.2236842
00066 ,0.08030593,0.6666667,0.14334472
00067 ,0.011940299,0.5714286,0.023391813
00068 ,0.05235602,0.44444445,0.09367681
00069 ,0.021645023,0.6666667,0.041928723
00070 ,0.015655577,0.47058824,0.030303031
00071 ,0.005,0.8333333,0.009940358
00072 ,0.024299065,1.0,0.047445256
00073 ,0.02347418,0.5555556,0.045045048
00074 ,0.007853403,0.42857143,0.015424165
00075 ,0.024390243,0.61904764,0.04693141
00076 ,0.014876033,0.5294118,0.02893891
00077 ,0.050870147,0.46341464,0.09167672
00078 ,0.08320251,0.6883117,0.14845939
00079 ,0.051660515,0.6511628,0.09572649
00080 ,0.029045643,0.4117647,0.054263566
00081 ,0.037549406,0.6785714,0.07116105
00082 ,0.08294931,0.87096775,0.15147266
00083 ,0.04472272,0.78125,0.08460237
00084 ,0.019900497,0.75,0.03877221
00085 ,0.027906977,0.7741935,0.053872056
00086 ,0.052567236,0.9148936,0.09942196
00087 ,0.050179213,0.7368421,0.09395974
00088 ,0.019503547,0.78571427,0.038062286
00089 ,0.026666667,0.9411765,0.05186386
00090 ,0.05543237,0.89285713,0.10438413
00091 ,0.21789883,0.55263156,0.31255814
00092 ,0.09162304,0.32407406,0.14285715
00093 ,0.015513127,0.7222222,0.030373834
00094 ,0.045454547,0.627907,0.08477237
00095 ,0.004494382,0.44444445,0.008898777
00096 ,0.016216217,0.5,0.031413615
00097 ,0.01953125,0.90909094,0.038240917
00098 ,0.013769363,0.53333336,0.026845636
00099 ,0.0,0.0,NaN
00100 ,0.0039138943,0.18181819,0.0076628355
